year,dataid,month,gas_usage
2014,7460,Sep,1048
2014,7460,Oct,1226
2014,7460,Nov,8472
2014,7460,Dec,18646
2014,7504,Jul,1480
2014,7504,Aug,720
2014,7504,Sep,1640
2014,7504,Oct,3228
2014,7504,Nov,11928
2014,7566,Apr,1622
2014,7566,May,0
2014,7566,Jul,0
2014,7566,Sep,244
2014,7566,Oct,1224
2014,7566,Nov,3980
2014,7566,Dec,9660
2014,7597,Jul,98
2014,7627,Jul,228
2014,7627,Aug,466
2014,7627,Sep,686
2014,7627,Oct,814
2014,7627,Nov,3986
2014,7627,Dec,5956
2014,7674,Jul,616
2014,7674,Aug,968
2014,7674,Sep,1042
2014,7674,Oct,1354
2014,7674,Nov,3974
2014,7674,Dec,4640
2014,7682,Jun,746
2014,7682,Jul,1656
2014,7682,Aug,1654
2014,7682,Sep,1744
2014,7682,Oct,1924
2014,7682,Nov,3884
2014,7682,Dec,5074
2014,7731,Jul,0
2014,7731,Nov,16458
2014,7739,Jun,184
2014,7739,Jul,438
2014,7739,Aug,394
2014,7739,Sep,338
2014,7739,Oct,338
2014,7739,Nov,660
2014,7739,Dec,4360
2014,7741,Jul,638
2014,7741,Aug,594
2014,7741,Sep,812
2014,7741,Oct,1064
2014,7741,Nov,10254
2014,7741,Dec,9834
2014,7794,Jul,1318
2014,7794,Aug,1918
2014,7794,Sep,2010
2014,7794,Oct,8944
2014,7794,Nov,4210
2014,7794,Dec,6484
2014,7850,Jul,270
2014,7850,Aug,0
2014,7850,Nov,2908
2014,7850,Dec,8050
2014,7900,Jul,632
2014,7900,Aug,890
2014,7900,Sep,796
2014,7900,Oct,1028
2014,7900,Nov,5946
2014,7900,Dec,7912
2014,7919,Aug,1808
2014,7919,Sep,244
2014,7919,Oct,1766
2014,7919,Nov,4362
2014,7919,Dec,31554
2014,7965,Jul,1696
2014,7965,Aug,738
2014,7965,Sep,1872
2014,7965,Oct,1790
2014,7965,Nov,4132
2014,7965,Dec,4664
2014,7982,Jan,6040
2014,7982,Feb,0
2014,7982,Jun,200
2014,7982,Jul,390
2014,7982,Aug,376
2014,7982,Sep,372
2014,7982,Oct,490
2014,7982,Nov,584
2014,7989,Jan,6344
2014,7989,Feb,0
2014,7989,May,0
2014,7989,Sep,580
2014,7989,Oct,1180
2014,7989,Nov,3264
2014,7989,Dec,3606
2014,8031,Jan,7988
2014,8031,Feb,0
2014,8031,Oct,706
2014,8031,Nov,1706
2014,8031,Dec,2320
2014,8059,Apr,524
2014,8059,May,420
2014,8059,Jun,142
2014,8059,Jul,516
2014,8059,Aug,422
2014,8059,Sep,482
2014,8059,Oct,600
2014,8059,Nov,2230
2014,8059,Dec,2416
2014,8084,Jun,610
2014,8084,Jul,424
2014,8084,Aug,948
2014,8084,Sep,722
2014,8084,Oct,624
2014,8084,Nov,2622
2014,8084,Dec,2702
2014,8086,May,26
2014,8086,Jul,252
2014,8086,Aug,1192
2014,8086,Sep,1140
2014,8086,Oct,1214
2014,8086,Nov,4056
2014,8086,Dec,4146
2014,8155,Jul,446
2014,8155,Aug,1034
2014,8155,Sep,928
2014,8155,Oct,0
2014,8155,Dec,4770
2014,8156,Jun,488
2014,8156,Jul,1168
2014,8156,Aug,724
2014,8156,Sep,1056
2014,8156,Oct,1048
2014,8156,Nov,4142
2014,8156,Dec,5576
2014,8244,Apr,792
2014,8244,May,856
2014,8244,Jun,228
2014,8244,Jul,0
2014,8244,Sep,520
2014,8244,Oct,738
2014,8244,Nov,3012
2014,8244,Dec,3754
2014,8386,May,0
2014,8386,Jul,472
2014,8386,Aug,712
2014,8386,Sep,642
2014,8386,Oct,714
2014,8386,Nov,2226
2014,8386,Dec,2956
2014,8467,Jan,3622
2014,8467,Feb,0
2014,8467,Jul,344
2014,8467,Aug,674
2014,8467,Sep,1096
2014,8467,Oct,1214
2014,8467,Nov,3492
2014,8467,Dec,3414
2014,8600,Jan,11348
2014,8600,Feb,0
2014,8600,Sep,1080
2014,8600,Oct,1490
2014,8600,Nov,5126
2014,8600,Dec,6374
2014,8703,Jul,584
2014,8703,Aug,764
2014,8703,Sep,958
2014,8703,Oct,824
2014,8703,Nov,3344
2014,8703,Dec,4710
2014,8829,Jul,306
2014,8829,Aug,482
2014,8829,Sep,688
2014,8829,Oct,778
2014,8829,Nov,4262
2014,8829,Dec,5402
2014,8852,Jul,846
2014,8852,Sep,636
2014,8852,Oct,54
2014,8852,Nov,6152
2014,8852,Dec,19590
2014,8890,Jan,11084
2014,8890,Feb,0
2014,8890,May,0
2014,8890,Jul,634
2014,8890,Aug,838
2014,8890,Sep,730
2014,8890,Oct,994
2014,8890,Nov,5570
2014,8890,Dec,8424
2014,8967,Jan,0
2014,8967,Jul,708
2014,8967,Aug,880
2014,8967,Sep,888
2014,8967,Oct,954
2014,8967,Nov,2740
2014,8967,Dec,3162
2014,8995,Sep,0
2014,8995,Dec,3468
2014,9052,Jul,364
2014,9052,Aug,538
2014,9052,Sep,642
2014,9052,Oct,0
2014,9052,Dec,4718
2014,9121,Jul,762
2014,9121,Aug,2250
2014,9121,Sep,1804
2014,9121,Oct,2062
2014,9121,Nov,5494
2014,9121,Dec,6314
2014,9134,Jun,290
2014,9134,Jul,488
2014,9134,Aug,368
2014,9134,Sep,450
2014,9134,Oct,610
2014,9134,Nov,9866
2014,9134,Dec,11702
2014,9160,Jun,180
2014,9160,Jul,546
2014,9160,Aug,590
2014,9160,Sep,182
2014,9160,Oct,2354
2014,9160,Nov,2308
2014,9160,Dec,6864
2014,9278,Jun,1050
2014,9278,Jul,1054
2014,9278,Aug,1454
2014,9278,Sep,1512
2014,9278,Oct,1650
2014,9278,Nov,7050
2014,9278,Dec,2592
2014,9295,Jan,10990
2014,9295,Feb,0
2014,9295,Jul,802
2014,9295,Aug,1494
2014,9295,Sep,1664
2014,9295,Oct,1970
2014,9295,Nov,5076
2014,9295,Dec,19036
2014,9474,Jul,352
2014,9474,Aug,520
2014,9474,Sep,830
2014,9474,Oct,862
2014,9474,Nov,3828
2014,9474,Dec,4792
2014,9600,Apr,1026
2014,9600,May,862
2014,9600,Jun,276
2014,9600,Jul,0
2014,9600,Sep,584
2014,9600,Oct,806
2014,9600,Nov,3822
2014,9600,Dec,4416
2014,9620,Jul,1390
2014,9620,Aug,0
2014,9620,Oct,1980
2014,9620,Nov,9962
2014,9620,Dec,8716
2014,9631,May,1384
2014,9631,Jun,352
2014,9631,Jul,786
2014,9631,Aug,740
2014,9631,Sep,748
2014,9631,Oct,716
2014,9631,Nov,2770
2014,9631,Dec,4116
2014,9639,Jan,17172
2014,9639,Feb,0
2014,9639,Sep,690
2014,9639,Oct,1202
2014,9639,Nov,10556
2014,9639,Dec,12282
2014,9643,Jan,6914
2014,9643,Feb,0
2014,9643,Jul,35130
2014,9729,Jul,260
2014,9729,Aug,622
2014,9729,Sep,610
2014,9729,Oct,728
2014,9729,Nov,3290
2014,9729,Dec,3632
2014,9766,May,6
2014,9766,Aug,830
2014,9766,Sep,1408
2014,9766,Oct,1554
2014,9766,Nov,4818
2014,9766,Dec,5452
2014,9773,Jul,1768
2014,9773,Aug,2058
2014,9773,Sep,2070
2014,9773,Oct,2146
2014,9773,Nov,9416
2014,9773,Dec,11316
2014,9849,Jun,268
2014,9849,Jul,534
2014,9849,Aug,452
2014,9849,Sep,516
2014,9849,Oct,608
2014,9849,Nov,978
2014,9849,Dec,950
2014,9950,Jun,708
2014,9950,Jul,742
2014,9956,Jun,312
2014,9956,Jul,184
2014,9956,Aug,388
2014,9956,Sep,414
2014,9956,Oct,508
2014,9956,Nov,2474
2014,9956,Dec,4456
2014,9971,Sep,374
2014,9971,Nov,250
2014,9971,Dec,332
2014,9982,Jun,456
2014,9982,Jul,724
2014,9982,Aug,628
2014,9982,Sep,910
2014,9982,Oct,1082
2014,9982,Nov,2638
2014,9982,Dec,2846
2015,35,Jan,3864
2015,35,Feb,3404
2015,35,Mar,2320
2015,35,Apr,1446
2015,35,May,1216
2015,35,Jun,852
2015,35,Jul,992
2015,35,Aug,810
2015,35,Sep,754
2015,35,Oct,990
2015,35,Nov,1712
2015,35,Dec,1824
2015,44,Jan,7926
2015,44,Feb,3094
2015,44,Mar,0
2015,44,Jun,1052
2015,44,Jul,1120
2015,44,Aug,1476
2015,44,Sep,978
2015,44,Oct,968
2015,44,Nov,1476
2015,44,Dec,1632
2015,77,Jan,1370
2015,77,Feb,982
2015,77,Mar,1094
2015,77,Apr,868
2015,77,May,804
2015,77,Jun,666
2015,77,Jul,630
2015,77,Aug,600
2015,77,Sep,546
2015,77,Oct,706
2015,77,Nov,866
2015,77,Dec,952
2015,94,Jan,10312
2015,94,Feb,6320
2015,94,Mar,5372
2015,94,Apr,1398
2015,94,May,1220
2015,94,Jun,954
2015,94,Jul,882
2015,94,Aug,872
2015,94,Sep,832
2015,94,Oct,972
2015,94,Nov,2992
2015,94,Dec,5374
2015,114,Jan,9618
2015,114,Feb,7254
2015,114,Mar,4416
2015,114,Apr,1246
2015,114,May,1136
2015,114,Jun,1000
2015,114,Jul,1036
2015,114,Aug,804
2015,114,Sep,734
2015,114,Oct,1052
2015,114,Nov,2050
2015,114,Dec,3568
2015,121,Jan,3630
2015,121,Feb,4260
2015,121,Mar,1200
2015,121,Apr,1154
2015,121,May,1098
2015,121,Jun,696
2015,121,Jul,738
2015,121,Aug,520
2015,121,Sep,800
2015,121,Oct,676
2015,171,Jan,10790
2015,171,Feb,8778
2015,171,Mar,4708
2015,171,Apr,1382
2015,171,May,746
2015,171,Jun,0
2015,171,Nov,1786
2015,171,Dec,2200
2015,187,Jan,10714
2015,187,Feb,7694
2015,187,Mar,5346
2015,187,Apr,1766
2015,187,May,1726
2015,187,Jun,1698
2015,187,Jul,1156
2015,187,Aug,1634
2015,187,Sep,1558
2015,187,Oct,1848
2015,187,Nov,2662
2015,187,Dec,4872
2015,222,Jan,806
2015,222,Feb,22682
2015,222,Mar,16534
2015,222,Apr,768
2015,222,May,5406
2015,222,Jun,6902
2015,222,Jul,1070
2015,222,Aug,1524
2015,222,Sep,1144
2015,222,Oct,6740
2015,222,Nov,11806
2015,222,Dec,8182
2015,252,Jan,11548
2015,252,Feb,9214
2015,252,Mar,5038
2015,252,Apr,1246
2015,252,May,1178
2015,252,Jun,764
2015,252,Jul,692
2015,252,Aug,690
2015,252,Sep,622
2015,252,Oct,752
2015,252,Nov,2994
2015,252,Dec,4450
2015,364,Jan,9690
2015,364,Feb,7108
2015,364,Mar,4328
2015,364,Apr,1138
2015,364,May,1260
2015,364,Jun,1548
2015,364,Jul,1248
2015,364,Aug,1170
2015,364,Sep,1354
2015,364,Oct,1286
2015,364,Nov,2572
2015,364,Dec,886
2015,370,Jan,7534
2015,370,Feb,5120
2015,370,Mar,3988
2015,370,Apr,670
2015,370,May,594
2015,370,Jun,508
2015,370,Jul,442
2015,370,Aug,384
2015,370,Sep,386
2015,370,Oct,412
2015,370,Nov,1006
2015,370,Dec,2586
2015,483,Jun,442
2015,483,Jul,1018
2015,483,Aug,1008
2015,483,Sep,1058
2015,483,Oct,762
2015,483,Nov,2734
2015,483,Dec,4380
2015,484,Jan,4536
2015,484,Feb,3276
2015,484,Mar,2882
2015,484,Apr,1800
2015,484,May,2170
2015,484,Jun,1688
2015,484,Jul,1340
2015,484,Aug,1088
2015,484,Sep,1022
2015,484,Oct,1118
2015,484,Nov,1802
2015,484,Dec,2508
2015,545,Dec,0
2015,585,Jan,10312
2015,585,Feb,9912
2015,585,Mar,0
2015,585,Sep,590
2015,585,Oct,1866
2015,585,Nov,5438
2015,585,Dec,0
2015,661,Jan,12022
2015,661,Feb,9262
2015,661,Mar,5644
2015,661,Apr,1074
2015,661,May,980
2015,661,Jun,1080
2015,661,Jul,1010
2015,661,Aug,756
2015,661,Sep,712
2015,661,Oct,1000
2015,661,Nov,3500
2015,661,Dec,5684
2015,668,Jan,11928
2015,668,Feb,9046
2015,668,Mar,5062
2015,668,Apr,1228
2015,668,May,652
2015,668,Jun,780
2015,668,Jul,90
2015,668,Aug,390
2015,668,Sep,1048
2015,668,Oct,138
2015,668,Nov,5028
2015,668,Dec,4778
2015,739,Jan,5750
2015,739,Feb,4082
2015,739,Mar,2674
2015,739,Apr,786
2015,739,May,614
2015,739,Jun,562
2015,739,Jul,394
2015,739,Aug,370
2015,739,Sep,406
2015,739,Oct,686
2015,739,Nov,1718
2015,739,Dec,3352
2015,744,Jan,9984
2015,744,Feb,7486
2015,744,Mar,4848
2015,744,Apr,1152
2015,744,May,1060
2015,744,Jun,890
2015,744,Jul,892
2015,744,Aug,718
2015,744,Sep,704
2015,744,Oct,968
2015,744,Nov,1924
2015,744,Dec,4990
2015,861,Jan,8900
2015,861,Feb,6792
2015,861,Mar,4120
2015,861,Apr,1180
2015,861,May,994
2015,861,Jun,1040
2015,861,Jul,1102
2015,861,Aug,816
2015,861,Sep,708
2015,861,Oct,972
2015,861,Nov,1486
2015,862,Feb,9438
2015,862,Mar,11042
2015,862,Apr,0
2015,871,Jan,9190
2015,871,Feb,6250
2015,871,Mar,3688
2015,871,Apr,214
2015,871,May,56
2015,871,Jun,74
2015,871,Jul,72
2015,871,Aug,96
2015,871,Sep,74
2015,871,Oct,110
2015,871,Nov,2000
2015,871,Dec,3664
2015,890,Jan,11120
2015,890,Feb,8318
2015,890,Mar,5340
2015,890,Apr,1548
2015,890,May,1056
2015,890,Jun,602
2015,890,Jul,968
2015,890,Aug,888
2015,890,Sep,0
2015,890,Nov,2254
2015,890,Dec,2602
2015,1042,Jan,8034
2015,1042,Feb,5422
2015,1042,Mar,3314
2015,1042,Apr,1144
2015,1042,May,1472
2015,1042,Jun,1518
2015,1042,Jul,1156
2015,1042,Aug,972
2015,1042,Sep,1070
2015,1042,Oct,1346
2015,1042,Nov,1806
2015,1042,Dec,2196
2015,1086,Jan,8324
2015,1086,Feb,6178
2015,1086,Mar,3882
2015,1086,Apr,1464
2015,1086,May,1412
2015,1086,Jun,1126
2015,1086,Jul,1064
2015,1086,Aug,852
2015,1086,Sep,1024
2015,1086,Oct,1230
2015,1086,Nov,3104
2015,1086,Dec,4876
2015,1103,Jan,9274
2015,1103,Feb,6482
2015,1103,Mar,3840
2015,1103,Apr,466
2015,1103,May,568
2015,1103,Jun,426
2015,1103,Jul,502
2015,1103,Aug,174
2015,1103,Sep,658
2015,1103,Oct,86
2015,1103,Nov,1164
2015,1103,Dec,2736
2015,1153,Jan,16470
2015,1153,Feb,14060
2015,1153,Mar,6568
2015,1169,Jan,5702
2015,1169,Feb,4294
2015,1169,Mar,2506
2015,1169,Apr,658
2015,1169,May,682
2015,1169,Jun,548
2015,1169,Jul,148
2015,1169,Aug,760
2015,1169,Sep,596
2015,1169,Oct,224
2015,1169,Nov,790
2015,1169,Dec,1208
2015,1185,Jan,9434
2015,1185,Feb,7448
2015,1185,Mar,4730
2015,1185,Apr,1020
2015,1185,May,876
2015,1185,Jun,740
2015,1185,Jul,574
2015,1185,Aug,712
2015,1185,Sep,750
2015,1185,Oct,996
2015,1185,Nov,2442
2015,1185,Dec,5286
2015,1283,Jan,10050
2015,1283,Feb,7496
2015,1283,Mar,6012
2015,1283,Apr,3370
2015,1283,May,3072
2015,1283,Jun,1656
2015,1283,Jul,1366
2015,1283,Aug,1720
2015,1283,Sep,1652
2015,1283,Oct,2218
2015,1283,Nov,3400
2015,1283,Dec,3284
2015,1314,Jan,6304
2015,1314,Feb,4708
2015,1314,Mar,2682
2015,1314,Apr,494
2015,1314,May,444
2015,1314,Jun,414
2015,1314,Jul,430
2015,1314,Aug,408
2015,1314,Sep,438
2015,1314,Oct,420
2015,1314,Nov,1650
2015,1314,Dec,2786
2015,1403,Jan,2454
2015,1403,Feb,2270
2015,1403,Mar,1342
2015,1403,Apr,762
2015,1403,May,640
2015,1403,Jun,0
2015,1403,Aug,534
2015,1403,Sep,30
2015,1415,Jan,8286
2015,1415,Feb,7220
2015,1415,Mar,4390
2015,1415,Apr,1572
2015,1415,May,1318
2015,1415,Jun,860
2015,1415,Jul,728
2015,1415,Aug,788
2015,1415,Sep,882
2015,1415,Oct,1246
2015,1415,Nov,1750
2015,1415,Dec,3658
2015,1507,Jan,13368
2015,1507,Feb,9874
2015,1507,Mar,6216
2015,1507,Apr,1516
2015,1507,May,1636
2015,1507,Jun,1176
2015,1507,Jul,1118
2015,1507,Aug,1026
2015,1507,Sep,1484
2015,1507,Oct,1774
2015,1507,Nov,3620
2015,1507,Dec,6930
2015,1556,Jan,8242
2015,1556,Feb,6228
2015,1556,Mar,3846
2015,1556,Apr,1128
2015,1556,May,1022
2015,1556,Jun,794
2015,1556,Jul,602
2015,1556,Aug,458
2015,1556,Sep,506
2015,1556,Oct,890
2015,1556,Nov,2218
2015,1556,Dec,3668
2015,1589,Jan,17078
2015,1589,Feb,12104
2015,1589,Mar,7666
2015,1589,Apr,1228
2015,1589,May,1154
2015,1589,Jun,654
2015,1589,Jul,726
2015,1589,Aug,790
2015,1589,Sep,792
2015,1589,Oct,984
2015,1589,Nov,2944
2015,1589,Dec,7580
2015,1619,Jan,3714
2015,1619,Feb,3188
2015,1619,Mar,1952
2015,1619,Apr,574
2015,1619,May,514
2015,1619,Jun,470
2015,1619,Jul,426
2015,1619,Aug,358
2015,1619,Sep,376
2015,1619,Oct,536
2015,1619,Nov,1380
2015,1619,Dec,2222
2015,1697,Jan,8696
2015,1697,Feb,6682
2015,1697,Mar,4360
2015,1697,Apr,2480
2015,1697,May,2406
2015,1697,Jun,1822
2015,1697,Jul,2014
2015,1697,Aug,1736
2015,1697,Sep,1770
2015,1697,Oct,1806
2015,1697,Nov,2720
2015,1697,Dec,3600
2015,1714,Jan,11644
2015,1714,Feb,7794
2015,1714,Mar,4414
2015,1714,Apr,878
2015,1714,May,884
2015,1714,Jun,884
2015,1714,Jul,676
2015,1714,Aug,746
2015,1714,Sep,780
2015,1714,Oct,782
2015,1714,Nov,1868
2015,1714,Dec,5064
2015,1718,Jan,10042
2015,1718,Feb,8094
2015,1718,Mar,4758
2015,1718,Apr,1834
2015,1718,May,1580
2015,1718,Jun,1308
2015,1718,Jul,1084
2015,1718,Aug,872
2015,1718,Sep,1070
2015,1718,Oct,1324
2015,1718,Nov,2540
2015,1718,Dec,3502
2015,1790,Jan,22888
2015,1790,Feb,19146
2015,1790,Mar,12058
2015,1790,Apr,1980
2015,1790,May,1276
2015,1790,Jun,1088
2015,1790,Jul,1194
2015,1790,Aug,864
2015,1790,Sep,978
2015,1790,Oct,1138
2015,1790,Nov,10230
2015,1790,Dec,12670
2015,1791,Jan,7324
2015,1791,Feb,5970
2015,1791,Mar,4386
2015,1791,Apr,1878
2015,1791,May,1054
2015,1791,Jun,970
2015,1791,Jul,822
2015,1791,Aug,444
2015,1791,Sep,754
2015,1791,Oct,780
2015,1791,Nov,1118
2015,1791,Dec,1884
2015,1792,Jan,6554
2015,1792,Feb,4066
2015,1792,Mar,2200
2015,1792,Apr,562
2015,1792,May,510
2015,1792,Jun,372
2015,1792,Jul,430
2015,1792,Aug,350
2015,1792,Sep,330
2015,1792,Oct,478
2015,1792,Nov,1000
2015,1792,Dec,1422
2015,1800,Jan,9342
2015,1800,Feb,6878
2015,1800,Mar,4228
2015,1800,Apr,998
2015,1800,May,862
2015,1800,Jun,982
2015,1800,Jul,718
2015,1800,Aug,416
2015,1800,Sep,740
2015,1800,Oct,1090
2015,1800,Nov,2152
2015,1800,Dec,1408
2015,1801,Jan,7362
2015,1801,Feb,5388
2015,1801,Mar,3138
2015,1801,Apr,954
2015,1801,May,1138
2015,1801,Jun,798
2015,1801,Jul,558
2015,1801,Aug,592
2015,1801,Sep,688
2015,1801,Oct,986
2015,1801,Nov,2322
2015,1801,Dec,3430
2015,1852,Jan,0
2015,2018,Jan,13806
2015,2018,Feb,11290
2015,2018,Mar,6186
2015,2018,Apr,1892
2015,2018,May,1506
2015,2018,Jun,1410
2015,2018,Jul,1262
2015,2018,Aug,1114
2015,2018,Sep,1196
2015,2018,Oct,1396
2015,2018,Nov,3482
2015,2018,Dec,5066
2015,2034,Jan,6250
2015,2034,Feb,5010
2015,2034,Mar,3054
2015,2034,Apr,662
2015,2034,May,750
2015,2034,Jun,656
2015,2034,Jul,646
2015,2034,Aug,560
2015,2034,Sep,586
2015,2034,Oct,658
2015,2034,Nov,1412
2015,2034,Dec,2626
2015,2072,Jan,11078
2015,2072,Feb,7678
2015,2072,Mar,4640
2015,2072,Apr,850
2015,2072,May,940
2015,2072,Jun,632
2015,2072,Jul,772
2015,2072,Aug,660
2015,2072,Sep,634
2015,2072,Oct,828
2015,2072,Nov,2632
2015,2072,Dec,4310
2015,2094,Jan,10958
2015,2094,Feb,8094
2015,2094,Mar,5206
2015,2094,Apr,1248
2015,2094,May,1042
2015,2094,Jun,918
2015,2094,Jul,762
2015,2094,Aug,744
2015,2094,Sep,826
2015,2094,Oct,1094
2015,2094,Nov,2338
2015,2094,Dec,4346
2015,2129,Jan,11768
2015,2129,Feb,8454
2015,2129,Mar,5548
2015,2129,Apr,1422
2015,2129,May,1392
2015,2129,Jun,1246
2015,2129,Jul,1196
2015,2129,Aug,1300
2015,2129,Sep,1240
2015,2129,Oct,1482
2015,2129,Nov,3588
2015,2129,Dec,6752
2015,2233,Apr,400
2015,2233,May,1370
2015,2233,Jun,1004
2015,2233,Jul,746
2015,2233,Aug,644
2015,2233,Sep,760
2015,2233,Oct,1118
2015,2233,Nov,3146
2015,2233,Dec,4246
2015,2335,Jan,14056
2015,2335,Feb,10870
2015,2335,Mar,6932
2015,2335,Apr,1344
2015,2335,May,1118
2015,2335,Jun,838
2015,2335,Jul,754
2015,2335,Aug,454
2015,2335,Sep,586
2015,2335,Oct,826
2015,2335,Nov,4204
2015,2335,Dec,6278
2015,2337,Jan,8306
2015,2337,Feb,6812
2015,2337,Mar,4024
2015,2337,Apr,1508
2015,2337,May,840
2015,2337,Jun,490
2015,2337,Jul,0
2015,2337,Nov,3476
2015,2337,Dec,1668
2015,2378,Jan,8758
2015,2378,Feb,18242
2015,2378,Mar,11816
2015,2378,Apr,1316
2015,2378,May,1356
2015,2378,Jun,436
2015,2378,Jul,588
2015,2378,Aug,898
2015,2378,Sep,834
2015,2378,Oct,640
2015,2378,Nov,5916
2015,2378,Dec,10892
2015,2449,Jan,6904
2015,2449,Feb,5640
2015,2449,Mar,3684
2015,2449,Apr,1654
2015,2449,May,1542
2015,2449,Jun,1280
2015,2449,Jul,1156
2015,2449,Aug,1056
2015,2449,Sep,1094
2015,2449,Oct,1378
2015,2449,Nov,2144
2015,2449,Dec,2824
2015,2461,Jan,10502
2015,2461,Feb,7804
2015,2461,Mar,4542
2015,2461,Apr,760
2015,2461,May,716
2015,2461,Jun,486
2015,2461,Jul,424
2015,2461,Aug,454
2015,2461,Sep,416
2015,2461,Oct,488
2015,2461,Nov,1520
2015,2461,Dec,3998
2015,2470,Jan,8602
2015,2470,Feb,6598
2015,2470,Mar,3886
2015,2470,Apr,918
2015,2470,May,820
2015,2470,Jun,624
2015,2470,Jul,592
2015,2470,Aug,532
2015,2470,Sep,550
2015,2470,Oct,810
2015,2470,Nov,2012
2015,2470,Dec,3284
2015,2540,Jan,7968
2015,2540,Feb,7128
2015,2540,Mar,0
2015,2540,Nov,992
2015,2540,Dec,746
2015,2575,Jan,7610
2015,2575,Feb,6138
2015,2575,Mar,4190
2015,2575,Apr,1418
2015,2575,May,930
2015,2575,Jun,640
2015,2575,Jul,598
2015,2575,Aug,518
2015,2575,Sep,684
2015,2575,Oct,802
2015,2575,Nov,3100
2015,2575,Dec,4570
2015,2638,Jan,11590
2015,2638,Feb,9296
2015,2638,Mar,5388
2015,2638,Apr,922
2015,2638,May,884
2015,2638,Jun,746
2015,2638,Jul,666
2015,2638,Aug,592
2015,2638,Sep,610
2015,2638,Oct,774
2015,2638,Nov,2762
2015,2638,Dec,4888
2015,2645,Jan,1974
2015,2645,Feb,1404
2015,2645,Mar,412
2015,2645,Apr,1092
2015,2645,May,0
2015,2645,Jul,92
2015,2645,Aug,566
2015,2645,Sep,436
2015,2645,Oct,1072
2015,2645,Nov,4440
2015,2645,Dec,0
2015,2647,Jan,12900
2015,2647,Feb,9410
2015,2647,Mar,5490
2015,2647,Apr,2060
2015,2647,May,2058
2015,2647,Jun,2378
2015,2647,Jul,2090
2015,2647,Aug,732
2015,2647,Sep,3400
2015,2647,Oct,420
2015,2647,Nov,2896
2015,2647,Dec,4230
2015,2755,Jan,0
2015,2755,Apr,146
2015,2755,May,2610
2015,2755,Jun,0
2015,2755,Aug,544
2015,2792,Jan,11870
2015,2792,Feb,10014
2015,2792,Mar,4766
2015,2792,Apr,1162
2015,2792,May,2172
2015,2792,Jun,978
2015,2792,Jul,0
2015,2792,Nov,3128
2015,2792,Dec,2418
2015,2814,Jan,9634
2015,2818,Jan,10980
2015,2818,Feb,8318
2015,2818,Mar,5624
2015,2818,Apr,1432
2015,2818,May,1014
2015,2818,Jun,982
2015,2818,Jul,0
2015,2818,Oct,176
2015,2818,Nov,2532
2015,2818,Dec,4900
2015,2925,Jan,10766
2015,2925,Feb,7812
2015,2925,Mar,4854
2015,2925,Apr,1088
2015,2925,May,978
2015,2925,Jun,900
2015,2925,Jul,652
2015,2925,Aug,0
2015,2925,Dec,3194
2015,2945,Jan,7922
2015,2945,Feb,6090
2015,2945,Mar,4222
2015,2945,Apr,1260
2015,2945,May,1458
2015,2945,Jun,1346
2015,2945,Jul,0
2015,2945,Sep,2084
2015,2945,Oct,252
2015,2945,Nov,1836
2015,2945,Dec,4160
2015,2946,Feb,8450
2015,2946,Mar,3068
2015,2946,Apr,240
2015,2946,May,1138
2015,2946,Jun,0
2015,2946,Aug,332
2015,2965,Jan,6324
2015,2965,Feb,4874
2015,2965,Mar,3202
2015,2965,Apr,1270
2015,2965,May,884
2015,2965,Jun,754
2015,2965,Jul,520
2015,2965,Aug,444
2015,2965,Sep,550
2015,2965,Oct,666
2015,2965,Nov,1288
2015,2965,Dec,2464
2015,2980,Jan,7124
2015,2980,Feb,5368
2015,2980,Mar,2916
2015,2980,Apr,750
2015,2980,May,688
2015,2980,Jun,578
2015,2980,Jul,536
2015,2980,Aug,504
2015,2980,Sep,538
2015,2980,Oct,824
2015,2980,Nov,842
2015,2980,Dec,1936
2015,3036,Jan,8960
2015,3036,Feb,7084
2015,3036,Mar,4358
2015,3036,Apr,1096
2015,3036,May,1090
2015,3036,Jun,838
2015,3036,Jul,614
2015,3036,Aug,1388
2015,3036,Sep,318
2015,3039,Jan,6968
2015,3039,Feb,6614
2015,3039,Mar,3722
2015,3039,Apr,1940
2015,3039,May,2002
2015,3039,Jun,1672
2015,3039,Jul,1086
2015,3039,Aug,926
2015,3039,Sep,1202
2015,3039,Oct,1094
2015,3039,Nov,2196
2015,3039,Dec,2242
2015,3134,Jan,8590
2015,3134,Feb,6346
2015,3134,Mar,4094
2015,3134,Apr,1096
2015,3134,May,896
2015,3134,Jun,656
2015,3134,Jul,608
2015,3134,Aug,562
2015,3134,Sep,580
2015,3134,Oct,534
2015,3134,Nov,2734
2015,3134,Dec,3120
2015,3224,Jan,6566
2015,3224,Feb,4938
2015,3224,Mar,3138
2015,3224,Apr,726
2015,3224,May,638
2015,3224,Jun,506
2015,3224,Jul,422
2015,3224,Aug,346
2015,3301,Apr,606
2015,3301,May,820
2015,3301,Jun,550
2015,3301,Aug,122
2015,3310,Jan,10042
2015,3310,Feb,7386
2015,3310,Mar,4816
2015,3310,Apr,784
2015,3310,May,482
2015,3310,Jun,466
2015,3310,Jul,0
2015,3310,Oct,110
2015,3310,Nov,548
2015,3310,Dec,3710
2015,3367,Jan,12726
2015,3367,Feb,9816
2015,3367,Mar,5420
2015,3367,Apr,1046
2015,3367,May,722
2015,3367,Jun,666
